Dir,Time_Arr,Time_Mov,Time_Out,TIQ,TIS
NORTH,263972.830806,263972.830806,264013.427443,0.000000,40.596637
SOUTH,264005.222450,264013.427443,264057.396222,8.204992,52.173772
NORTH,263979.115012,264057.396222,264100.207435,78.281210,121.092423
NORTH,263990.330590,264059.952193,264102.763406,69.621603,112.432815
NORTH,263995.840466,264062.815394,264105.626606,66.974928,109.786140
SOUTH,264035.495427,264105.626606,264147.767785,70.131179,112.272358
SOUTH,264088.400020,264108.605228,264150.746407,20.205208,62.346386
NORTH,264064.438581,264150.746407,264192.678991,86.307826,128.240410
SOUTH,264168.951327,264192.678991,264235.541933,23.727664,66.590606
NORTH,264155.846124,264235.541933,264275.749306,79.695809,119.903182
NORTH,264230.827703,264238.649373,264278.856747,7.821670,48.029043
SOUTH,264230.329060,264278.856747,264321.868618,48.527687,91.539559
SOUTH,264290.762735,264321.868618,264364.215949,31.105883,73.453214
SOUTH,264369.057908,264369.057908,264412.692968,0.000000,43.635060
SOUTH,264377.432119,264412.692968,264453.828867,35.260849,76.396748
SOUTH,264383.540147,264415.464827,264456.600725,31.924680,73.060579
SOUTH,264451.273343,264456.600725,264499.193425,5.327382,47.920082
NORTH,264519.437922,264519.437922,264562.109207,0.000000,42.671285
SOUTH,264547.532873,264562.109207,264604.413049,14.576334,56.880177
NORTH,264578.869844,264604.413049,264645.176317,25.543205,66.306473
SOUTH,264579.784669,264645.176317,264685.504544,65.391649,105.719875
SOUTH,264607.664087,264648.458965,264688.787191,40.794878,81.123104
SOUTH,264648.417406,264651.096428,264691.424654,2.679022,43.007248
NORTH,264631.919716,264691.424654,264735.277464,59.504939,103.357748
SOUTH,264674.766802,264735.277464,264779.130426,60.510661,104.363623
SOUTH,264675.998000,264738.247296,264782.100258,62.249296,106.102258
SOUTH,264707.948223,264741.422671,264785.275633,33.474447,77.327409
SOUTH,264728.284845,264744.653345,264788.506307,16.368500,60.221462
NORTH,264696.496260,264788.506307,264831.495290,92.010047,134.999029
SOUTH,264752.742343,264831.495290,264874.957767,78.752947,122.215424
SOUTH,264755.138076,264834.682414,264878.144891,79.544338,123.006815
NORTH,264789.505329,264878.144891,264920.366028,88.639562,130.860700
NORTH,264821.029503,264881.075630,264923.296767,60.046126,102.267263
NORTH,264833.137154,264884.185481,264926.406618,51.048327,93.269464
SOUTH,264876.287502,264926.406618,264966.498937,50.119116,90.211434
SOUTH,264900.971984,264929.517812,264969.610131,28.545828,68.638147
SOUTH,264928.575012,264931.818809,264971.911127,3.243797,43.336116
SOUTH,264950.622756,264971.911127,265015.746236,21.288371,65.123480
NORTH,264974.293763,265015.746236,265055.898981,41.452472,81.605218
SOUTH,264998.528200,265055.898981,265097.271093,57.370781,98.742893
SOUTH,265053.966464,265058.731602,265100.103714,4.765138,46.137250
NORTH,265090.094334,265100.103714,265142.036299,10.009380,51.941965
SOUTH,265088.600940,265142.036299,265183.815528,53.435359,95.214588
SOUTH,265092.184062,265144.881249,265186.660479,52.697188,94.476417
SOUTH,265137.128051,265148.152147,265189.931376,11.024096,52.803325
SOUTH,265183.247940,265189.931376,265233.499600,6.683436,50.251660
SOUTH,265217.989296,265233.499600,265278.295584,15.510305,60.306288
SOUTH,265254.358731,265278.295584,265318.639528,23.936853,64.280797
SOUTH,265276.691877,265281.364358,265321.708301,4.672480,45.016424
NORTH,265302.636730,265321.708301,265362.215977,19.071571,59.579246
NORTH,265313.621775,265324.783697,265365.291372,11.161922,51.669597
SOUTH,265320.183812,265365.291372,265406.246449,45.107561,86.062637
NORTH,265356.322480,265406.246449,265447.271108,49.923970,90.948629
SOUTH,265430.566566,265447.271108,265488.127610,16.704542,57.561044
NORTH,265415.062951,265488.127610,265531.509061,73.064659,116.446110
NORTH,265429.347968,265491.167452,265534.548903,61.819484,105.200935
NORTH,265454.648733,265494.301383,265537.682833,39.652650,83.034101
NORTH,265476.630117,265497.061248,265540.442699,20.431131,63.812582
NORTH,265485.744058,265499.831306,265543.212757,14.087248,57.468699
SOUTH,265535.274956,265543.212757,265587.511899,7.937800,52.236943
NORTH,265517.868044,265587.511899,265629.059188,69.643856,111.191144
NORTH,265546.036109,265590.667162,265632.214451,44.631053,86.178341
NORTH,265552.810652,265594.069991,265635.617280,41.259339,82.806628
NORTH,265566.032889,265597.197116,265638.744405,31.164227,72.711516
NORTH,265574.631315,265600.285025,265641.832313,25.653710,67.200998
SOUTH,265545.922789,265641.832313,265685.282888,95.909524,139.360099
NORTH,265631.944858,265685.282888,265727.910685,53.338030,95.965827
NORTH,265680.337955,265688.032072,265730.659868,7.694117,50.321913
SOUTH,265647.707918,265730.659868,265774.484600,82.951950,126.776683
SOUTH,265654.250603,265733.495206,265777.319938,79.244602,123.069334
SOUTH,265693.442675,265736.771535,265780.596268,43.328861,87.153593
SOUTH,265700.065430,265739.877236,265783.701969,39.811807,83.636539
SOUTH,265711.271461,265742.711170,265786.535902,31.439709,75.264441
NORTH,265718.547299,265786.535902,265829.577987,67.988603,111.030688
NORTH,265738.580038,265789.378411,265832.420496,50.798373,93.840458
NORTH,265792.654353,265832.420496,265873.433100,39.766143,80.778747
NORTH,265793.324123,265835.380776,265876.393381,42.056654,83.069258
SOUTH,265891.233300,265891.233300,265931.861065,0.000000,40.627766
NORTH,265921.582273,265931.861065,265973.895887,10.278792,52.313614
SOUTH,265965.914987,265973.895887,266014.990433,7.980900,49.075446
SOUTH,265973.365050,265977.129522,266018.224068,3.764472,44.859018
NORTH,265999.195485,266018.224068,266063.112828,19.028583,63.917343
NORTH,266026.682036,266063.112828,266106.375867,36.430791,79.693830
NORTH,266043.749781,266066.327480,266109.590519,22.577699,65.840738
SOUTH,266070.203350,266109.590519,266151.917708,39.387168,81.714357
SOUTH,266097.666111,266112.647726,266154.974915,14.981615,57.308804
NORTH,266078.201563,266154.974915,266197.741723,76.773351,119.540159
NORTH,266123.119317,266157.843975,266200.610783,34.724658,77.491467
NORTH,266135.102705,266160.975647,266203.742455,25.872942,68.639750
SOUTH,266150.281407,266203.742455,266245.686179,53.461048,95.404772
SOUTH,266177.852641,266206.813609,266248.757333,28.960968,70.904692
SOUTH,266212.587883,266248.757333,266291.195152,36.169450,78.607268
SOUTH,266228.673537,266251.562671,266294.000489,22.889134,65.326952
NORTH,266270.998993,266294.000489,266334.363354,23.001496,63.364361
SOUTH,266326.441252,266334.363354,266378.698356,7.922102,52.257104
SOUTH,266333.133737,266337.350094,266381.685096,4.216357,48.551358
NORTH,266321.571791,266381.685096,266422.221916,60.113305,100.650125
NORTH,266367.634141,266384.950317,266425.487137,17.316176,57.852997
SOUTH,266374.932173,266425.487137,266470.257333,50.554965,95.325160
SOUTH,266382.481515,266428.181205,266472.951400,45.699690,90.469885
SOUTH,266404.743158,266431.117162,266475.887357,26.374003,71.144199
SOUTH,266437.910742,266475.887357,266517.811091,37.976616,79.900350
SOUTH,266467.799401,266479.240319,266521.164053,11.440918,53.364652
NORTH,266576.364187,266576.364187,266617.279437,0.000000,40.915250
NORTH,266576.619668,266617.279437,266657.400595,40.659769,80.780927
SOUTH,266624.878697,266657.400595,266701.592008,32.521899,76.713311
SOUTH,266654.628837,266659.906852,266704.098264,5.278015,49.469427
NORTH,266700.784192,266704.098264,266745.886191,3.314072,45.101999
SOUTH,266730.863337,266745.886191,266787.338109,15.022853,56.474772
NORTH,266720.773669,266787.338109,266827.895835,66.564440,107.122166
SOUTH,266750.037880,266827.895835,266871.543102,77.857955,121.505222
SOUTH,266810.784264,266830.832463,266874.479730,20.048198,63.695465
SOUTH,266825.032745,266834.221498,266877.868765,9.188753,52.836020
NORTH,266871.433056,266877.868765,266921.220460,6.435709,49.787404
NORTH,266876.640590,266880.621092,266923.972787,3.980502,47.332197
NORTH,266897.338323,266923.972787,266964.547298,26.634464,67.208975
NORTH,267015.320023,267015.320023,267056.196973,0.000000,40.876949
SOUTH,267019.752102,267056.196973,267096.244582,36.444871,76.492480
SOUTH,267100.265215,267100.265215,267145.189071,0.000000,44.923856
NORTH,267103.226044,267145.189071,267188.749665,41.963027,85.523622
NORTH,267117.631006,267148.023798,267191.584392,30.392792,73.953386
SOUTH,267130.485103,267191.584392,267233.014490,61.099290,102.529387
SOUTH,267139.407155,267195.025431,267236.455528,55.618276,97.048374
SOUTH,267171.909709,267198.386480,267239.816577,26.476771,67.906868
SOUTH,267192.575135,267199.356379,267240.786476,6.781243,48.211341
NORTH,267187.478044,267240.786476,267282.992049,53.308432,95.514005
NORTH,267214.906459,267243.972380,267286.177952,29.065921,71.271493
SOUTH,267221.176617,267286.177952,267329.245063,65.001335,108.068446
SOUTH,267241.504072,267289.665745,267332.732855,48.161673,91.228783
NORTH,267341.467548,267341.467548,267385.912874,0.000000,44.445326
SOUTH,267352.501187,267385.912874,267428.878205,33.411687,76.377018
NORTH,267358.955671,267428.878205,267471.277570,69.922534,112.321899
SOUTH,267386.780027,267471.277570,267513.311324,84.497543,126.531296
SOUTH,267400.996053,267474.380768,267516.414522,73.384715,115.418469
SOUTH,267447.881737,267477.190257,267519.224010,29.308519,71.342273
SOUTH,267461.925702,267480.436892,267522.470645,18.511190,60.544944
NORTH,267470.560568,267522.470645,267566.666940,51.910078,96.106373
NORTH,267500.098135,267525.221385,267569.417681,25.123250,69.319545
NORTH,267562.693576,267569.417681,267614.166055,6.724104,51.472479
NORTH,267627.559654,267627.559654,267669.586388,0.000000,42.026734
SOUTH,267674.468098,267674.468098,267714.633966,0.000000,40.165868
NORTH,267764.886286,267764.886286,267807.781119,0.000000,42.894833
SOUTH,267784.175446,267807.781119,267851.525130,23.605673,67.349684
SOUTH,267788.178344,267810.313438,267854.057449,22.135094,65.879105
SOUTH,267823.066650,267854.057449,267895.419948,30.990798,72.353297
SOUTH,267885.141861,267895.419948,267936.296592,10.278086,51.154730
NORTH,267953.013477,267953.013477,267996.402253,0.000000,43.388775
SOUTH,267956.689295,267996.402253,268040.826673,39.712957,84.137378
NORTH,267959.420685,268040.826673,268080.868331,81.405989,121.447646
NORTH,268002.542543,268043.858001,268083.899658,41.315458,81.357115
SOUTH,268015.553426,268083.899658,268127.961519,68.346233,112.408094
SOUTH,268104.334625,268127.961519,268168.322401,23.626895,63.987776
SOUTH,268150.079780,268168.322401,268210.680566,18.242621,60.600786
SOUTH,268167.771817,268171.690897,268214.049062,3.919080,46.277245
SOUTH,268168.117871,268174.202433,268216.560598,6.084562,48.442727
NORTH,268196.888486,268216.560598,268261.185373,19.672112,64.296887
SOUTH,268203.458920,268261.185373,268304.138039,57.726453,100.679119
SOUTH,268238.719593,268264.515995,268307.468661,25.796402,68.749068
SOUTH,268262.333126,268265.032077,268307.984742,2.698950,45.651616
NORTH,268247.235228,268307.984742,268351.770411,60.749514,104.535183
NORTH,268249.272068,268310.865552,268354.651221,61.593484,105.379153
NORTH,268271.545622,268313.562946,268357.348615,42.017325,85.802993
NORTH,268293.147134,268316.362424,268360.148093,23.215290,67.000958
NORTH,268315.342133,268317.056324,268360.841992,1.714190,45.499859
SOUTH,268304.163255,268360.841992,268402.824322,56.678737,98.661067
NORTH,268340.534182,268402.824322,268446.945847,62.290139,106.411664
NORTH,268384.741332,268405.660819,268449.782344,20.919487,65.041012
NORTH,268393.018214,268408.835858,268452.957383,15.817644,59.939169
SOUTH,268407.539211,268452.957383,268495.656592,45.418171,88.117381
NORTH,268418.021208,268495.656592,268535.961014,77.635384,117.939806
NORTH,268435.306246,268498.883940,268539.188362,63.577694,103.882116
NORTH,268565.423948,268565.423948,268605.786202,0.000000,40.362255
SOUTH,268585.800392,268605.786202,268649.157430,19.985810,63.357037
SOUTH,268594.925321,268608.726188,268652.097415,13.800866,57.172094
NORTH,268716.052288,268716.052288,268756.570340,0.000000,40.518052
SOUTH,268788.022117,268788.022117,268831.270202,0.000000,43.248085
NORTH,268811.687979,268831.270202,268872.855944,19.582223,61.167965
SOUTH,268802.392489,268872.855944,268916.461096,70.463455,114.068606
SOUTH,268808.547093,268875.673642,268919.278793,67.126549,110.731700
SOUTH,268852.064525,268878.716688,268922.321840,26.652163,70.257314
SOUTH,268863.066681,268881.583887,268925.189038,18.517206,62.122358
SOUTH,268874.435264,268883.100521,268926.705673,8.665258,52.270409
NORTH,268842.367976,268926.705673,268967.438728,84.337697,125.070752
NORTH,268875.850549,268929.740540,268970.473595,53.889991,94.623046
NORTH,268876.463131,268932.707809,268973.440864,56.244679,96.977733
NORTH,268926.034857,268935.902380,268976.635435,9.867523,50.600578
SOUTH,268903.871007,268976.635435,269019.172591,72.764428,115.301584
NORTH,268975.891155,269019.172591,269061.387624,43.281436,85.496470
NORTH,268994.396218,269022.127897,269064.342930,27.731679,69.946712
SOUTH,269081.649092,269081.649092,269123.086514,0.000000,41.437422
SOUTH,269084.316099,269123.086514,269166.313999,38.770415,81.997900
SOUTH,269089.034936,269126.041179,269169.268664,37.006243,80.233728
SOUTH,269186.932213,269186.932213,269231.612990,0.000000,44.680776
SOUTH,269200.425529,269231.612990,269272.208711,31.187461,71.783182
NORTH,269267.892393,269272.208711,269312.498942,4.316318,44.606549
SOUTH,269240.443063,269312.498942,269353.363684,72.055879,112.920621
SOUTH,269256.003134,269315.740511,269356.605253,59.737377,100.602119
SOUTH,269306.374944,269318.262301,269359.127043,11.887358,52.752100
NORTH,269415.655916,269415.655916,269458.069778,0.000000,42.413862
NORTH,269417.241825,269458.069778,269499.307151,40.827952,82.065325
NORTH,269456.027877,269460.988400,269502.225773,4.960523,46.197896
NORTH,269491.328722,269502.225773,269544.607133,10.897051,53.278410
NORTH,269511.279523,269544.607133,269587.932887,33.327609,76.653364
SOUTH,269563.099294,269587.932887,269627.977292,24.833593,64.877998
NORTH,269556.622491,269627.977292,269670.066741,71.354801,113.444250
NORTH,269580.380608,269631.303092,269673.392542,50.922484,93.011934
NORTH,269607.247012,269634.414988,269676.504438,27.167976,69.257425
NORTH,269621.613317,269637.629030,269679.718479,16.015713,58.105163
NORTH,269627.812811,269640.186038,269682.275488,12.373227,54.462677
NORTH,269644.480716,269682.275488,269722.745931,37.794772,78.265215
NORTH,269666.542691,269685.024763,269725.495206,18.482072,58.952514
NORTH,269683.381260,269685.126817,269725.597260,1.745557,42.216000
SOUTH,269806.486699,269806.486699,269850.378572,0.000000,43.891873
NORTH,269823.823935,269850.378572,269892.340149,26.554637,68.516214
NORTH,269857.473723,269892.340149,269935.656443,34.866427,78.182720
NORTH,269875.233191,269894.994207,269938.310500,19.761016,63.077310
NORTH,269875.853496,269898.415957,269941.732251,22.562461,65.878755
SOUTH,269916.111967,269941.732251,269983.337525,25.620284,67.225557
NORTH,269900.781068,269983.337525,270027.307525,82.556456,126.526457
NORTH,269923.250354,269986.201366,270030.171367,62.951012,106.921013
NORTH,269970.225759,269989.667124,270033.637125,19.441366,63.411366
SOUTH,269971.884308,270033.637125,270077.556159,61.752817,105.671851
NORTH,269999.579093,270077.556159,270122.126764,77.977066,122.547670
NORTH,270043.275378,270080.851624,270125.422229,37.576246,82.146851
NORTH,270091.548119,270125.422229,270168.108926,33.874110,76.560807
SOUTH,270151.512442,270168.108926,270212.698909,16.596484,61.186468
NORTH,270126.753222,270212.698909,270256.186260,85.945687,129.433037
NORTH,270144.615098,270216.031485,270259.518835,71.416387,114.903737
NORTH,270210.354290,270218.602196,270262.089546,8.247906,51.735257
SOUTH,270178.107984,270262.089546,270303.260084,83.981562,125.152100
SOUTH,270235.220281,270265.341767,270306.512304,30.121486,71.292023
SOUTH,270310.373058,270310.373058,270353.207007,0.000000,42.833949
SOUTH,270326.792413,270353.207007,270393.611683,26.414594,66.819270
SOUTH,270352.589175,270356.666936,270397.071612,4.077761,44.482437
NORTH,270370.005685,270397.071612,270437.834269,27.065927,67.828585
NORTH,270388.535057,270399.948546,270440.711204,11.413489,52.176147
SOUTH,270401.078766,270440.711204,270481.189123,39.632437,80.110357
SOUTH,270416.952266,270443.247490,270483.725410,26.295224,66.773144
SOUTH,270478.356044,270483.725410,270524.927076,5.369366,46.571032
NORTH,270491.418871,270524.927076,270569.296411,33.508205,77.877540
SOUTH,270566.608517,270569.296411,270610.570712,2.687894,43.962194
NORTH,270551.172402,270610.570712,270652.228630,59.398309,101.056227
NORTH,270557.171924,270613.413984,270655.071902,56.242060,97.899978
NORTH,270583.135118,270616.580935,270658.238853,33.445817,75.103735
NORTH,270657.491690,270658.238853,270702.428587,0.747163,44.936897
SOUTH,270683.219832,270702.428587,270746.832560,19.208755,63.612728
SOUTH,270743.878872,270746.832560,270791.643193,2.953688,47.764321
NORTH,270750.549802,270791.643193,270833.618656,41.093391,83.068854
SOUTH,270807.330046,270833.618656,270876.497315,26.288610,69.167268
NORTH,270851.157047,270876.497315,270919.039964,25.340267,67.882917
NORTH,270869.364733,270879.426893,270921.969543,10.062160,52.604810
SOUTH,270839.800457,270921.969543,270966.392895,82.169086,126.592438
SOUTH,270846.037968,270925.450225,270969.873577,79.412257,123.835610
NORTH,270891.810108,270969.873577,271012.237694,78.063469,120.427586
SOUTH,270985.403717,271012.237694,271052.507172,26.833976,67.103455
SOUTH,271002.637035,271015.517564,271055.787042,12.880528,53.150007
SOUTH,271012.112998,271018.074847,271058.344325,5.961849,46.231327
SOUTH,271014.010169,271019.340043,271059.609522,5.329875,45.599353
NORTH,271014.391196,271059.609522,271103.127390,45.218326,88.736194
NORTH,271017.962844,271062.148555,271105.666423,44.185711,87.703579
SOUTH,271042.218456,271105.666423,271149.666332,63.447967,107.447876
SOUTH,271056.786517,271108.363512,271152.363420,51.576994,95.576903
SOUTH,271080.598654,271111.441136,271155.441044,30.842482,74.842390
NORTH,271085.460052,271155.441044,271196.714734,69.980992,111.254682
NORTH,271090.647269,271158.466970,271199.740660,67.819700,109.093390
NORTH,271093.291747,271161.269713,271202.543403,67.977966,109.251656
NORTH,271102.932126,271164.267287,271205.540977,61.335161,102.608851
NORTH,271112.214807,271166.926960,271208.200650,54.712153,95.985843
NORTH,271164.503376,271167.715253,271208.988943,3.211877,44.485567
SOUTH,271209.737532,271209.737532,271251.700024,0.000000,41.962493
NORTH,271217.385994,271251.700024,271296.460607,34.314031,79.074613
NORTH,271238.058341,271254.329575,271299.090158,16.271234,61.031817
NORTH,271286.039419,271299.090158,271339.691525,13.050738,53.652105
SOUTH,271339.752374,271339.752374,271382.199653,0.000000,42.447279
SOUTH,271356.099731,271382.199653,271423.391401,26.099922,67.291670
SOUTH,271446.250879,271446.250879,271490.631200,0.000000,44.380322
NORTH,271482.591043,271490.631200,271531.440246,8.040158,48.849203
SOUTH,271517.214550,271531.440246,271573.585545,14.225697,56.370995
NORTH,271492.235122,271573.585545,271618.332546,81.350423,126.097424
NORTH,271537.227872,271576.092961,271620.839962,38.865089,83.612091
NORTH,271551.840879,271579.529879,271624.276881,27.689000,72.436002
NORTH,271567.006741,271582.564197,271627.311199,15.557456,60.304458
SOUTH,271542.517845,271627.311199,271667.954224,84.793354,125.436379
SOUTH,271554.134139,271630.681007,271671.324032,76.546868,117.189893
SOUTH,271568.042894,271633.834072,271674.477097,65.791178,106.434203
SOUTH,271585.463952,271636.800029,271677.443054,51.336077,91.979102
SOUTH,271619.909656,271639.789912,271680.432937,19.880256,60.523281
NORTH,271610.582504,271680.432937,271724.881467,69.850433,114.298964
NORTH,271619.150131,271683.690956,271728.139486,64.540824,108.989355
NORTH,271666.608101,271686.839779,271731.288310,20.231678,64.680209
SOUTH,271705.421717,271731.288310,271771.586933,25.866593,66.165216
NORTH,271754.152472,271771.586933,271812.216225,17.434461,58.063753
SOUTH,271744.480303,271812.216225,271854.583851,67.735922,110.103548
SOUTH,271766.868339,271814.719674,271857.087300,47.851335,90.218961
SOUTH,271784.449639,271817.567127,271859.934753,33.117488,75.485114
NORTH,271795.390795,271859.934753,271903.299724,64.543958,107.908928
NORTH,271819.671909,271863.339627,271906.704597,43.667718,87.032689
SOUTH,271853.604391,271906.704597,271951.414214,53.100207,97.809823
NORTH,271918.529704,271951.414214,271996.343869,32.884510,77.814165
SOUTH,271936.071820,271996.343869,272041.264826,60.272049,105.193006
SOUTH,271953.687834,271999.612844,272044.533801,45.925009,90.845966
SOUTH,271998.039263,272000.792017,272045.712974,2.752754,47.673711
SOUTH,272054.813189,272054.813189,272099.801439,0.000000,44.988250
SOUTH,272072.309973,272099.801439,272144.046259,27.491467,71.736286
NORTH,272182.789174,272182.789174,272226.603988,0.000000,43.814814
SOUTH,272211.477898,272226.603988,272271.473674,15.126090,59.995776
NORTH,272193.791329,272271.473674,272313.117248,77.682344,119.325919
NORTH,272219.180758,272274.291372,272315.934946,55.110614,96.754188
NORTH,272220.230863,272277.128143,272318.771718,56.897280,98.540854
NORTH,272221.728644,272279.943308,272321.586882,58.214664,99.858238
NORTH,272234.326639,272283.235629,272324.879204,48.908991,90.552565
SOUTH,272252.396975,272324.879204,272368.863243,72.482229,116.466268
SOUTH,272283.961296,272327.811376,272371.795415,43.850080,87.834119
SOUTH,272339.109063,272371.795415,272415.714297,32.686352,76.605234
SOUTH,272342.194685,272374.370460,272418.289342,32.175776,76.094657
SOUTH,272346.610911,272377.331046,272421.249927,30.720134,74.639016
SOUTH,272370.899465,272380.797811,272424.716693,9.898346,53.817228
NORTH,272372.954549,272424.716693,272464.853263,51.762144,91.898714
NORTH,272413.114969,272427.464320,272467.600890,14.349351,54.485921
NORTH,272413.379653,272430.093474,272470.230045,16.713821,56.850391
NORTH,272451.494068,272470.230045,272511.229221,18.735976,59.735152
SOUTH,272510.538507,272511.229221,272553.851371,0.690714,43.312864
NORTH,272481.343904,272553.851371,272595.591384,72.507467,114.247480
NORTH,272493.070043,272556.870155,272598.610168,63.800112,105.540125
SOUTH,272567.507551,272598.610168,272639.571043,31.102617,72.063492
SOUTH,272597.014825,272602.059355,272643.020230,5.044530,46.005405
SOUTH,272601.379406,272604.333491,272645.294366,2.954085,43.914960
NORTH,272598.628029,272645.294366,272687.012711,46.666337,88.384682
NORTH,272604.335925,272648.035188,272689.753533,43.699263,85.417608
SOUTH,272609.683305,272689.753533,272733.213111,80.070228,123.529806
SOUTH,272616.652179,272692.845103,272736.304682,76.192925,119.652503
SOUTH,272684.025937,272696.160680,272739.620258,12.134743,55.594321
SOUTH,272718.180749,272739.620258,272779.894314,21.439510,61.713566
NORTH,272759.272529,272779.894314,272821.412305,20.621785,62.139776
SOUTH,272739.756413,272821.412305,272861.484024,81.655892,121.727611
SOUTH,272757.600842,272823.945326,272864.017045,66.344484,106.416202
NORTH,272800.699189,272864.017045,272908.746040,63.317855,108.046851
NORTH,272839.016776,272866.688986,272911.417982,27.672210,72.401205
SOUTH,272831.721676,272911.417982,272952.375042,79.696306,120.653366
SOUTH,272847.971789,272914.564943,272955.522004,66.593154,107.550215
SOUTH,272936.807072,272955.522004,272997.854991,18.714932,61.047920
NORTH,273073.188996,273073.188996,273114.410194,0.000000,41.221198
SOUTH,273101.995700,273114.410194,273158.942803,12.414494,56.947103
NORTH,273136.956006,273158.942803,273199.857443,21.986796,62.901436
NORTH,273142.826660,273161.979745,273202.894385,19.153086,60.067725
NORTH,273147.806103,273164.866934,273205.781573,17.060831,57.975471
SOUTH,273163.498576,273205.781573,273247.992334,42.282998,84.493758
NORTH,273182.215353,273247.992334,273292.058163,65.776982,109.842810
NORTH,273198.055326,273250.545986,273294.611814,52.490660,96.556488
NORTH,273220.680312,273253.417976,273297.483804,32.737664,76.803493
NORTH,273235.778022,273255.963052,273300.028880,20.185030,64.250859
NORTH,273253.346310,273255.966806,273300.032634,2.620496,46.686324
NORTH,273326.746650,273326.746650,273371.392178,0.000000,44.645528
SOUTH,273403.251494,273403.251494,273444.089685,0.000000,40.838191
NORTH,273417.419024,273444.089685,273485.978781,26.670661,68.559757
SOUTH,273418.217294,273485.978781,273528.397831,67.761487,110.180536
SOUTH,273462.409670,273489.458364,273531.877414,27.048695,69.467744
SOUTH,273477.328149,273492.114833,273534.533882,14.786683,57.205733
SOUTH,273529.882294,273534.533882,273578.034966,4.651588,48.152671
SOUTH,273580.610574,273580.610574,273621.500494,0.000000,40.889920
SOUTH,273619.043221,273621.500494,273666.428928,2.457273,47.385707
NORTH,273643.251234,273666.428928,273709.090752,23.177694,65.839518
SOUTH,273679.339106,273709.090752,273752.781966,29.751646,73.442860
NORTH,273680.230743,273752.781966,273796.424808,72.551223,116.194065
NORTH,273697.701550,273755.949528,273799.592370,58.247978,101.890819
NORTH,273717.661449,273759.426944,273803.069786,41.765495,85.408337
NORTH,273732.914185,273762.734525,273806.377367,29.820340,73.463182
SOUTH,273760.351033,273806.377367,273846.611444,46.026333,86.260410
NORTH,273776.778956,273846.611444,273888.028571,69.832488,111.249615
NORTH,273779.733282,273849.370882,273890.788009,69.637600,111.054727
NORTH,273806.495335,273852.458210,273893.875337,45.962875,87.380002
NORTH,273820.877913,273855.815201,273897.232328,34.937288,76.354415
SOUTH,273817.823268,273897.232328,273938.626413,79.409059,120.803145
SOUTH,273821.890680,273899.809051,273941.203137,77.918371,119.312457
SOUTH,273855.888629,273902.314819,273943.708905,46.426191,87.820276
NORTH,273903.848099,273943.708905,273987.397524,39.860805,83.549425
NORTH,273907.574044,273946.586846,273990.275466,39.012802,82.701422
NORTH,273946.532750,273947.208783,273990.897402,0.676033,44.364652
SOUTH,273937.458961,273990.897402,274034.611963,53.438441,97.153002
SOUTH,273987.257389,273994.236997,274037.951557,6.979608,50.694169
SOUTH,273991.782077,273994.897361,274038.611921,3.115284,46.829844
NORTH,273995.882892,274038.611921,274079.595533,42.729030,83.712641
SOUTH,274066.845759,274079.595533,274124.458657,12.749774,57.612899
NORTH,274042.025815,274124.458657,274167.441079,82.432842,125.415263
NORTH,274061.819944,274127.741365,274170.723787,65.921421,108.903843
NORTH,274114.308653,274131.004054,274173.986475,16.695401,59.677822
SOUTH,274096.029211,274173.986475,274215.431374,77.957264,119.402163
SOUTH,274096.119322,274177.235735,274218.680634,81.116413,122.561312
NORTH,274136.056110,274218.680634,274259.664398,82.624524,123.608288
NORTH,274150.424448,274221.767016,274262.750780,71.342568,112.326332
SOUTH,274195.620427,274262.750780,274303.637648,67.130353,108.017221
SOUTH,274234.852613,274265.686951,274306.573819,30.834338,71.721206
SOUTH,274274.687034,274306.573819,274351.010295,31.886785,76.323261
SOUTH,274297.690107,274309.572827,274354.009303,11.882720,56.319196
NORTH,274345.444558,274354.009303,274396.736894,8.564745,51.292337
NORTH,274408.269983,274408.269983,274451.336940,0.000000,43.066958
NORTH,274462.969193,274462.969193,274503.471527,0.000000,40.502335
SOUTH,274480.052407,274503.471527,274545.393888,23.419121,65.341482
NORTH,274465.363325,274545.393888,274588.470917,80.030563,123.107592
NORTH,274512.042871,274548.001313,274591.078342,35.958442,79.035471
NORTH,274518.295942,274551.444976,274594.522005,33.149034,76.226063
SOUTH,274549.641014,274594.522005,274638.552737,44.880991,88.911723
NORTH,274563.393876,274638.552737,274681.970810,75.158861,118.576934
SOUTH,274626.795178,274681.970810,274722.415312,55.175632,95.620134
SOUTH,274678.133222,274685.320079,274725.764581,7.186857,47.631359
NORTH,274675.241111,274725.764581,274770.270487,50.523470,95.029376
NORTH,274677.449898,274728.819408,274773.325313,51.369510,95.875415
NORTH,274691.867074,274732.089237,274776.595142,40.222163,84.728068
SOUTH,274713.604382,274776.595142,274819.092472,62.990760,105.488090
SOUTH,274722.833812,274779.509218,274822.006547,56.675405,99.172735
SOUTH,274736.233280,274782.990815,274825.488145,46.757535,89.254864
NORTH,274763.548719,274825.488145,274870.085300,61.939425,106.536581
NORTH,274764.295874,274828.917342,274873.514497,64.621468,109.218623
SOUTH,274859.259132,274873.514497,274917.065021,14.255365,57.805889
NORTH,274856.084661,274917.065021,274959.596989,60.980360,103.512328
NORTH,274871.985417,274920.373700,274962.905668,48.388283,90.920251
